date,team1,team1_score,team2,team2_score,map,event,winner,win_margin
2019-06-13,ALTERNATE aTTaX,13,AGO,16,Overpass,ESEA MDL Season 31 Europe,AGO,3
2019-06-13,Chaos,6,forZe,16,Mirage,ESEA MDL Season 31 Europe,forZe,10
2019-06-13,Spirit,19,Liquid,17,Nuke,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,Spirit,2
2019-06-13,Syman,16,NONAME,8,Vertigo,LOOT.BET Smack My Beach CIS Qualifier,Syman,8
2019-06-13,Syman,16,NONAME,11,Mirage,LOOT.BET Smack My Beach CIS Qualifier,Syman,5
2019-06-13,Sprout,16,NoChance,10,Dust2,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,Sprout,6
2019-06-13,Nordavind,16,Nemiga,12,Inferno,GameAgents League Season 3,Nordavind,4
2019-06-13,ORDER,9,Chiefs,16,Nuke,ESEA MDL Season 31 Australia,Chiefs,7
2019-06-13,ORDER,10,Chiefs,16,Inferno,ESEA MDL Season 31 Australia,Chiefs,6
2019-06-13,ORDER,16,Chiefs,4,Train,ESEA MDL Season 31 Australia,ORDER,12
2019-06-13,NRG,16,Mythic,3,Dust2,Americas Minor North America Closed Qualifier - StarLadder Major 2019,NRG,13
2019-06-13,Mythic,5,NRG,16,Train,Americas Minor North America Closed Qualifier - StarLadder Major 2019,NRG,11
2019-06-13,Bad News Bears,10,Singularity,16,Nuke,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Singularity,6
2019-06-13,Bad News Bears,10,Singularity,16,Overpass,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Singularity,6
2019-06-13,Cloud9,9,New Identity,16,Inferno,Americas Minor North America Closed Qualifier - StarLadder Major 2019,New Identity,7
2019-06-13,New Identity,16,Cloud9,7,Nuke,Americas Minor North America Closed Qualifier - StarLadder Major 2019,New Identity,9
2019-06-13,Cloud9,16,New Identity,2,Mirage,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Cloud9,14
2019-06-13,The Quest,5,eUnited,16,Dust2,Americas Minor North America Closed Qualifier - StarLadder Major 2019,eUnited,11
2019-06-13,The Quest,8,eUnited,16,Nuke,Americas Minor North America Closed Qualifier - StarLadder Major 2019,eUnited,8
2019-06-14,Envy,16,New Identity,14,Mirage,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Envy,2
2019-06-14,New Identity,9,Envy,16,Inferno,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Envy,7
2019-06-14,Envy,10,New Identity,16,Overpass,Americas Minor North America Closed Qualifier - StarLadder Major 2019,New Identity,6
2019-06-14,ATK,10,Singularity,16,Overpass,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Singularity,6
2019-06-14,ATK,15,Singularity,19,Vertigo,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Singularity,4
2019-06-14,Movistar Riders,20,HellRaisers,22,Nuke,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,HellRaisers,2
2019-06-14,Movistar Riders,16,HellRaisers,12,Inferno,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,Movistar Riders,4
2019-06-14,Movistar Riders,19,HellRaisers,22,Mirage,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,HellRaisers,3
2019-06-14,Giants,12,GTZ Bulls,16,Overpass,Master League Portugal Season III,GTZ Bulls,4
2019-06-14,Giants,9,GTZ Bulls,16,Inferno,Master League Portugal Season III,GTZ Bulls,7
2019-06-14,GTZ Bulls,9,Giants,16,Dust2,Master League Portugal Season III,Giants,7
2019-06-14,AGO,16,GamerLegion,10,Overpass,ESEA MDL Season 31 Europe,AGO,6
2019-06-14,Vitality,11,GamerLegion,16,Mirage,ESEA MDL Season 31 Europe,GamerLegion,5
2019-06-14,AGO,11,Sprout,16,Train,ESEA MDL Season 31 Europe,Sprout,5
2019-06-14,Luminosity,16,The Quest,12,Dust2,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Luminosity,4
2019-06-14,The Quest,7,Luminosity,16,Inferno,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Luminosity,9
2019-06-14,Bad News Bears,14,TeamOne,16,Mirage,Americas Minor North America Closed Qualifier - StarLadder Major 2019,TeamOne,2
2019-06-14,TeamOne,16,Bad News Bears,11,Nuke,Americas Minor North America Closed Qualifier - StarLadder Major 2019,TeamOne,5
2019-06-14,Copenhagen Flames,16,Unique,5,Train,WINNERS League Season 2 Europe,Copenhagen Flames,11
2019-06-14,Unique,10,Copenhagen Flames,16,Nuke,WINNERS League Season 2 Europe,Copenhagen Flames,6
2019-06-14,Sprout,16,ALTERNATE aTTaX,2,Train,ESEA MDL Season 31 Europe,Sprout,14
2019-06-14,G2,12,forZe,16,Overpass,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,forZe,4
2019-06-14,forZe,28,G2,24,Inferno,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,forZe,4
2019-06-14,k1ck,11,OFFSET,16,Inferno,Master League Portugal Season III,OFFSET,5
2019-06-14,OFFSET,16,k1ck,10,Mirage,Master League Portugal Season III,OFFSET,6
2019-06-14,x-kom,22,ALTERNATE aTTaX,19,Vertigo,ESEA MDL Season 31 Europe,x-kom,3
2019-06-14,Movistar Riders,13,G2,16,Train,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,G2,3
2019-06-14,Vitality,3,Sprout,16,Mirage,ESEA MDL Season 31 Europe,Sprout,13
2019-06-14,NOTBAD,12,Espada,16,Nuke,LOOT.BET Smack My Beach CIS Qualifier,Espada,4
2019-06-14,Espada,10,NOTBAD,16,Mirage,LOOT.BET Smack My Beach CIS Qualifier,NOTBAD,6
2019-06-14,NOTBAD,2,Espada,16,Dust2,LOOT.BET Smack My Beach CIS Qualifier,Espada,14
2019-06-14,HellRaisers,5,forZe,16,Nuke,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,forZe,11
2019-06-14,Dracarys,16,Warthox,8,Nuke,LOOT.BET Smack My Beach CIS Qualifier,Dracarys,8
2019-06-14,Warthox,14,Dracarys,16,Mirage,LOOT.BET Smack My Beach CIS Qualifier,Dracarys,2
2019-06-14,Ascent,16,Rugratz,13,Dust2,ESEA MDL Season 31 North America,Ascent,3
2019-06-14,NRG,16,Singularity,5,Mirage,Americas Minor North America Closed Qualifier - StarLadder Major 2019,NRG,11
2019-06-14,Singularity,16,NRG,7,Nuke,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Singularity,9
2019-06-14,Singularity,3,NRG,16,Train,Americas Minor North America Closed Qualifier - StarLadder Major 2019,NRG,13
2019-06-14,Thunder Logic,14,Ascent,16,Inferno,ESEA MDL Season 31 North America,Ascent,2
2019-06-14,eUnited,16,New Identity,12,Dust2,Americas Minor North America Closed Qualifier - StarLadder Major 2019,eUnited,4
2019-06-14,New Identity,8,eUnited,16,Mirage,Americas Minor North America Closed Qualifier - StarLadder Major 2019,eUnited,8
2019-06-14,Bushido Boyz,6,Thunder Logic,16,Dust2,ESEA MDL Season 31 North America,Thunder Logic,10
2019-06-14,FURIA,16,TeamOne,13,Overpass,Americas Minor North America Closed Qualifier - StarLadder Major 2019,FURIA,3
2019-06-14,TeamOne,3,FURIA,16,Nuke,Americas Minor North America Closed Qualifier - StarLadder Major 2019,FURIA,13
2019-06-14,Luminosity,10,Lazarus,16,Inferno,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Lazarus,6
2019-06-14,Luminosity,16,Lazarus,12,Mirage,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Luminosity,4
2019-06-14,Luminosity,14,Lazarus,16,Dust2,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Lazarus,2
2019-06-15,Bulldog,11,DarkSpawn,16,Inferno,epic27,DarkSpawn,5
2019-06-15,DarkSpawn,16,Bulldog,8,Overpass,epic27,DarkSpawn,8
2019-06-15,G2,16,HellRaisers,5,Train,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,G2,11
2019-06-15,G2,16,HellRaisers,6,Dust2,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,G2,10
2019-06-15,HellRaisers,16,G2,8,Inferno,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,HellRaisers,8
2019-06-15,paiN,19,Rejected,16,Train,Aorus League 2019 #2 Finals,paiN,3
2019-06-15,paiN,16,Rejected,14,Overpass,Aorus League 2019 #2 Finals,paiN,2
2019-06-15,Rejected,10,paiN,16,Inferno,Aorus League 2019 #2 Finals,paiN,6
2019-06-15,OpTic,16,Ancient,10,Mirage,DreamHack Open Summer 2019,OpTic,6
2019-06-15,GamerLegion,16,OFFSET,4,Overpass,Moche XL Esports 2019,GamerLegion,12
2019-06-15,GamerLegion,19,OFFSET,16,Inferno,Moche XL Esports 2019,GamerLegion,3
2019-06-15,OFFSET,16,GamerLegion,12,Dust2,Moche XL Esports 2019,OFFSET,4
2019-06-15,Aristocracy,16,AVANGAR,14,Overpass,DreamHack Open Summer 2019,Aristocracy,2
2019-06-15,Dark Tigers,13,Universe,16,Train,ESL Nationals CZSK Season 1 Finals,Universe,3
2019-06-15,Universe,16,Dark Tigers,4,Nuke,ESL Nationals CZSK Season 1 Finals,Universe,12
2019-06-15,mCon,2,Defusekids,16,Nuke,ESL Dutch Championship Summer 2019 Finals,Defusekids,14
2019-06-15,Defusekids,16,mCon,6,Mirage,ESL Dutch Championship Summer 2019 Finals,Defusekids,10
2019-06-15,Liquid,16,Spirit,6,Overpass,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,Liquid,10
2019-06-15,Spirit,8,Liquid,16,Vertigo,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,Liquid,8
2019-06-15,OpTic,16,Chaos,12,Mirage,DreamHack Open Summer 2019,OpTic,4
2019-06-15,5balls,9,Smoke Criminals,16,Nuke,WINNERS League Season 2 Europe,Smoke Criminals,7
2019-06-15,Smoke Criminals,16,5balls,12,Mirage,WINNERS League Season 2 Europe,Smoke Criminals,4
2019-06-15,Sprout,16,Izako Boars,14,Inferno,ESEA MDL Season 31 Europe,Sprout,2
2019-06-15,Virtus.pro,19,BIG,15,Dust2,Moche XL Esports 2019,Virtus.pro,4
2019-06-15,BIG,5,Virtus.pro,16,Mirage,Moche XL Esports 2019,Virtus.pro,11
2019-06-15,Aristocracy,16,Tricked,5,Train,DreamHack Open Summer 2019,Aristocracy,11
2019-06-15,BuzzKill,21,fish123,25,Mirage,epic27,fish123,4
2019-06-15,fish123,16,BuzzKill,10,Dust2,epic27,fish123,6
2019-06-15,Izako Boars,11,x-kom,16,Nuke,ESEA MDL Season 31 Europe,x-kom,5
2019-06-15,Asterion,17,mCon,19,Mirage,ESL Dutch Championship Summer 2019 Finals,mCon,2
2019-06-15,mCon,16,Asterion,8,Dust2,ESL Dutch Championship Summer 2019 Finals,mCon,8
2019-06-15,CR4ZY,12,Ancient,16,Inferno,DreamHack Open Summer 2019,Ancient,4
2019-06-15,Aetas x Strijders,3,Defusekids,16,Nuke,ESL Dutch Championship Summer 2019 Finals,Defusekids,13
2019-06-15,Defusekids,16,Aetas x Strijders,6,Dust2,ESL Dutch Championship Summer 2019 Finals,Defusekids,10
2019-06-15,Winstrike,14,AVANGAR,16,Vertigo,DreamHack Open Summer 2019,AVANGAR,2
2019-06-15,OFFSET,16,GTZ Bulls,6,Train,Master League Portugal Season III,OFFSET,10
2019-06-15,GTZ Bulls,5,OFFSET,16,Inferno,Master League Portugal Season III,OFFSET,11
2019-06-15,5balls,13,Unique,16,Train,LOOT.BET Smack My Beach CIS Qualifier,Unique,3
2019-06-15,Unique,16,5balls,4,Dust2,LOOT.BET Smack My Beach CIS Qualifier,Unique,12
2019-06-15,ORDER,16,Chiefs,9,Overpass,ESL Australia & NZ Championship Season 8 Finals,ORDER,7
2019-06-15,Chiefs,17,ORDER,19,Inferno,ESL Australia & NZ Championship Season 8 Finals,ORDER,2
2019-06-15,Fighting 4 Freedom,6,ORDER,16,Nuke,ESL Australia & NZ Championship Season 8 Finals,ORDER,10
2019-06-15,ORDER,16,Fighting 4 Freedom,4,Overpass,ESL Australia & NZ Championship Season 8 Finals,ORDER,12
2019-06-15,Singularity,16,Envy,9,Mirage,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Singularity,7
2019-06-15,Singularity,16,Envy,8,Nuke,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Singularity,8
2019-06-15,Envy,19,Singularity,17,Inferno,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Envy,2
2019-06-15,Genuine,16,Chiefs,11,Overpass,ESL Australia & NZ Championship Season 8 Finals,Genuine,5
2019-06-15,Chiefs,12,Genuine,16,Train,ESL Australia & NZ Championship Season 8 Finals,Genuine,4
2019-06-15,Peeker's Advantage,14,Bushido Boyz,16,Dust2,ESEA MDL Season 31 North America,Bushido Boyz,2
2019-06-15,TeamOne,16,Luminosity,11,Inferno,Americas Minor North America Closed Qualifier - StarLadder Major 2019,TeamOne,5
2019-06-15,TeamOne,19,Luminosity,17,Overpass,Americas Minor North America Closed Qualifier - StarLadder Major 2019,TeamOne,2
2019-06-15,Luminosity,16,TeamOne,12,Mirage,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Luminosity,4
2019-06-16,Ancient,16,CR4ZY,10,Nuke,DreamHack Open Summer 2019,Ancient,6
2019-06-16,CR4ZY,20,Ancient,22,Inferno,DreamHack Open Summer 2019,Ancient,2
2019-06-16,Ancient,6,CR4ZY,16,Train,DreamHack Open Summer 2019,CR4ZY,10
2019-06-16,Windigo,16,GamerLegion,8,Dust2,Moche XL Esports 2019,Windigo,8
2019-06-16,GamerLegion,3,Windigo,16,Train,Moche XL Esports 2019,Windigo,13
2019-06-16,pro100,16,HAVU,14,Dust2,ESEA MDL Season 31 Europe,pro100,2
2019-06-16,Tricked,16,AVANGAR,14,Mirage,DreamHack Open Summer 2019,Tricked,2
2019-06-16,AVANGAR,17,Tricked,19,Train,DreamHack Open Summer 2019,Tricked,2
2019-06-16,FURIA,12,GamerLegion,16,Vertigo,Moche XL Esports 2019,GamerLegion,4
2019-06-16,GamerLegion,16,FURIA,11,Inferno,Moche XL Esports 2019,GamerLegion,5
2019-06-16,Chaos,13,CR4ZY,16,Mirage,DreamHack Open Summer 2019,CR4ZY,3
2019-06-16,CR4ZY,16,Chaos,12,Dust2,DreamHack Open Summer 2019,CR4ZY,4
2019-06-16,fish123,16,BuzzKill,11,Dust2,epic27,fish123,5
2019-06-16,BuzzKill,12,fish123,16,Mirage,epic27,fish123,4
2019-06-16,Windigo,16,Virtus.pro,5,Mirage,Moche XL Esports 2019,Windigo,11
2019-06-16,Virtus.pro,14,Windigo,16,Overpass,Moche XL Esports 2019,Windigo,2
2019-06-16,Windigo,15,Virtus.pro,19,Nuke,Moche XL Esports 2019,Virtus.pro,4
2019-06-16,Winstrike,11,Tricked,16,Train,DreamHack Open Summer 2019,Tricked,5
2019-06-16,Tricked,16,Winstrike,8,Dust2,DreamHack Open Summer 2019,Tricked,8
2019-06-16,Winstrike,25,Tricked,22,Nuke,DreamHack Open Summer 2019,Winstrike,3
2019-06-16,DarkSpawn,14,BuzzKill,16,Overpass,epic27,BuzzKill,2
2019-06-16,BuzzKill,16,DarkSpawn,12,Nuke,epic27,BuzzKill,4
2019-06-16,ORDER,16,Genuine,9,Inferno,ESL Australia & NZ Championship Season 8 Finals,ORDER,7
2019-06-16,Genuine,14,ORDER,16,Nuke,ESL Australia & NZ Championship Season 8 Finals,ORDER,2
2019-06-16,ORDER,16,Genuine,9,Overpass,ESL Australia & NZ Championship Season 8 Finals,ORDER,7
2019-06-16,Bushido Boyz,5,The Quest,16,Dust2,ESEA MDL Season 31 North America,The Quest,11
2019-06-16,Singularity,16,Thunder Logic,3,Overpass,Mythic Cup 3,Singularity,13
2019-06-16,Singularity,12,Thunder Logic,16,Nuke,Mythic Cup 3,Thunder Logic,4
2019-06-16,Singularity,16,Thunder Logic,4,Inferno,Mythic Cup 3,Singularity,12
2019-06-16,Rugratz,16,Party Astronauts,13,Nuke,Mythic Cup 3,Rugratz,3
2019-06-16,Party Astronauts,16,Rugratz,10,Mirage,Mythic Cup 3,Party Astronauts,6
2019-06-16,Party Astronauts,11,Rugratz,16,Dust2,Mythic Cup 3,Rugratz,5
2019-06-16,ATK,16,Variance,8,Inferno,Mythic Cup 3,ATK,8
2019-06-16,Variance,6,ATK,16,Mirage,Mythic Cup 3,ATK,10
2019-06-16,Bushido Boyz,13,eUnited,16,Overpass,Mythic Cup 3,eUnited,3
2019-06-16,eUnited,16,Bushido Boyz,6,Dust2,Mythic Cup 3,eUnited,10
2019-06-16,Thunder Logic,16,LiViD,14,Train,Mythic Cup 3,Thunder Logic,2
2019-06-16,LiViD,16,Thunder Logic,14,Nuke,Mythic Cup 3,LiViD,2
2019-06-16,LiViD,9,Thunder Logic,16,Inferno,Mythic Cup 3,Thunder Logic,7
2019-06-16,Party Astronauts,16,Good Game PR,3,Mirage,Mythic Cup 3,Party Astronauts,13
2019-06-16,Party Astronauts,20,Good Game PR,22,Train,Mythic Cup 3,Good Game PR,2
2019-06-16,Party Astronauts,16,Good Game PR,5,Overpass,Mythic Cup 3,Party Astronauts,11
2019-06-16,eUnited,16,Hentai Heroes,1,Nuke,Mythic Cup 3,eUnited,15
2019-06-16,eUnited,16,Hentai Heroes,6,Mirage,Mythic Cup 3,eUnited,10
2019-06-16,Rugratz,16,Front,8,Dust2,Mythic Cup 3,Rugratz,8
2019-06-16,Rugratz,16,Front,6,Nuke,Mythic Cup 3,Rugratz,10
2019-06-16,Variance,16,Big Frames,12,Nuke,Mythic Cup 3,Variance,4
2019-06-16,Variance,16,Big Frames,10,Train,Mythic Cup 3,Variance,6
2019-06-16,Singularity,16,We Da North,2,Train,Mythic Cup 3,Singularity,14
2019-06-16,Singularity,16,We Da North,2,Vertigo,Mythic Cup 3,Singularity,14
2019-06-16,Bushido Boyz,16,Prospects,5,Dust2,Mythic Cup 3,Bushido Boyz,11
2019-06-16,Bushido Boyz,16,Prospects,2,Overpass,Mythic Cup 3,Bushido Boyz,14
2019-06-16,Lowkey,8,Lazarus,16,Mirage,WINNERS League Season 2 North America,Lazarus,8
2019-06-16,Lazarus,16,Lowkey,13,Nuke,WINNERS League Season 2 North America,Lazarus,3
2019-06-16,ATK,16,Holo,2,Inferno,Mythic Cup 3,ATK,14
2019-06-16,Holo,10,ATK,16,Overpass,Mythic Cup 3,ATK,6
2019-06-16,Hooked,16,Kinship,5,Mirage,NCS Minor - Denver - June 2019,Hooked,11
2019-06-16,Hooked,16,Kinship,6,Nuke,NCS Minor - Denver - June 2019,Hooked,10
2019-06-16,Bad News Bears,16,Prospects,3,Mirage,ESEA MDL Season 31 North America,Bad News Bears,13
2019-06-17,Dracarys,12,Unique,16,Train,LOOT.BET Smack My Beach CIS Qualifier,Unique,4
2019-06-17,Unique,16,Dracarys,4,Mirage,LOOT.BET Smack My Beach CIS Qualifier,Unique,12
2019-06-17,Liquid,16,G2,12,Nuke,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,Liquid,4
2019-06-17,G2,8,Liquid,16,Overpass,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,Liquid,8
2019-06-17,Bpro,14,FATE,16,Train,ESL Southeast Europe Championship Season 9,FATE,2
2019-06-17,FATE,16,Bpro,12,Mirage,ESL Southeast Europe Championship Season 9,FATE,4
2019-06-17,Espada,19,Syman,17,Vertigo,LOOT.BET Smack My Beach CIS Qualifier,Espada,2
2019-06-17,Syman,4,Espada,16,Overpass,LOOT.BET Smack My Beach CIS Qualifier,Espada,12
2019-06-17,Ancient,14,OpTic,16,Nuke,DreamHack Open Summer 2019,OpTic,2
2019-06-17,OpTic,16,Ancient,12,Overpass,DreamHack Open Summer 2019,OpTic,4
2019-06-17,GameAgents,11,SJ,16,Inferno,GameAgents League Season 3,SJ,5
2019-06-17,Budapest Five,8,BLUEJAYS,16,Vertigo,ESL Southeast Europe Championship Season 9,BLUEJAYS,8
2019-06-17,BLUEJAYS,16,Budapest Five,12,Dust2,ESL Southeast Europe Championship Season 9,BLUEJAYS,4
2019-06-17,Liquid,16,forZe,13,Inferno,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,Liquid,3
2019-06-17,forZe,3,Liquid,16,Overpass,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,Liquid,13
2019-06-17,Liquid,8,forZe,16,Mirage,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,forZe,8
2019-06-17,Aristocracy,11,Ancient,16,Nuke,DreamHack Open Summer 2019,Ancient,5
2019-06-17,Ancient,27,Aristocracy,31,Train,DreamHack Open Summer 2019,Aristocracy,4
2019-06-17,Aristocracy,11,Ancient,16,Overpass,DreamHack Open Summer 2019,Ancient,5
2019-06-17,G2,16,Sprout,5,Overpass,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,G2,11
2019-06-17,G2,16,Sprout,12,Dust2,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,G2,4
2019-06-17,OpTic,16,Tricked,12,Nuke,DreamHack Open Summer 2019,OpTic,4
2019-06-17,Tricked,11,OpTic,16,Mirage,DreamHack Open Summer 2019,OpTic,5
2019-06-17,OpTic,7,Tricked,16,Train,DreamHack Open Summer 2019,Tricked,9
2019-06-17,The Quest,16,Variance,2,Nuke,ESEA MDL Season 31 North America,The Quest,14
2019-06-17,New Identity,16,Ascent,7,Dust2,ESEA MDL Season 31 North America,New Identity,9
2019-06-17,Bad News Bears,16,Bushido Boyz,11,Inferno,ESEA MDL Season 31 North America,Bad News Bears,5
2019-06-17,eUnited,16,Singularity,13,Nuke,Mythic Cup 3,eUnited,3
2019-06-17,Singularity,2,eUnited,16,Overpass,Mythic Cup 3,eUnited,14
2019-06-17,Peeker's Advantage,16,Bad News Bears,12,Dust2,ESEA MDL Season 31 North America,Peeker's Advantage,4
2019-06-17,Prospects,5,New Identity,16,Nuke,ESEA MDL Season 31 North America,New Identity,11
2019-06-17,ATK,10,Singularity,16,Vertigo,Mythic Cup 3,Singularity,6
2019-06-17,ATK,10,Singularity,16,Inferno,Mythic Cup 3,Singularity,6
2019-06-17,eUnited,16,Party Astronauts,12,Dust2,Mythic Cup 3,eUnited,4
2019-06-17,Party Astronauts,15,eUnited,19,Overpass,Mythic Cup 3,eUnited,4
2019-06-17,Envy,16,absolute mad lads,5,Train,ESL One New York 2019 North America Open Qualifier 2,Envy,11
2019-06-17,absolute mad lads,7,Envy,16,Nuke,ESL One New York 2019 North America Open Qualifier 2,Envy,9
2019-06-17,Envy,13,absolute mad lads,16,Overpass,ESL One New York 2019 North America Open Qualifier 2,absolute mad lads,3
2019-06-17,New Identity,5,TeamOne,16,Nuke,ESL One New York 2019 North America Open Qualifier 2,TeamOne,11
2019-06-17,New Identity,13,TeamOne,16,Train,ESL One New York 2019 North America Open Qualifier 2,TeamOne,3
2019-06-17,TeamOne,8,New Identity,16,Inferno,ESL One New York 2019 North America Open Qualifier 2,New Identity,8
2019-06-18,Santos,17,INTZ.Academy,19,Dust2,Brasil Game Show 2019,INTZ.Academy,2
2019-06-18,Isurus,16,EOX,14,Train,Brasil Game Show 2019,Isurus,2
2019-06-18,Redemption POA,2,Inflames,16,Dust2,Brasil Game Show 2019,Inflames,14
2019-06-18,Heroic,7,Astralis,16,Inferno,ESL Pro League Season 9 Finals,Astralis,9
2019-06-18,Astralis,16,Heroic,7,Vertigo,ESL Pro League Season 9 Finals,Astralis,9
2019-06-18,Cloud9,16,DETONA,9,Mirage,ESL Pro League Season 9 Finals,Cloud9,7
2019-06-18,Cloud9,16,DETONA,4,Dust2,ESL Pro League Season 9 Finals,Cloud9,12
2019-06-18,cats,16,forZe,6,Inferno,LOOT.BET Smack My Beach Cup,cats,10
2019-06-18,forZe,20,cats,22,Mirage,LOOT.BET Smack My Beach Cup,cats,2
2019-06-18,KOVA,3,Nemiga,16,Inferno,WINNERS League Season 2 Europe,Nemiga,13
2019-06-18,KOVA,8,Nemiga,16,Dust2,WINNERS League Season 2 Europe,Nemiga,8
2019-06-18,OFFSET,4,DreamEaters,16,Train,WINNERS League Season 2 Europe,DreamEaters,12
2019-06-18,DreamEaters,16,OFFSET,12,Overpass,WINNERS League Season 2 Europe,DreamEaters,4
2019-06-18,OFFSET,19,DreamEaters,17,Dust2,WINNERS League Season 2 Europe,OFFSET,2
2019-06-18,NRG,19,G2,17,Overpass,ESL Pro League Season 9 Finals,NRG,2
2019-06-18,NRG,19,G2,17,Dust2,ESL Pro League Season 9 Finals,NRG,2
2019-06-18,G2,16,NRG,11,Train,ESL Pro League Season 9 Finals,G2,5
2019-06-18,Grayhound,13,fnatic,16,Train,ESL Pro League Season 9 Finals,fnatic,3
2019-06-18,Grayhound,11,fnatic,16,Dust2,ESL Pro League Season 9 Finals,fnatic,5
2019-06-18,mousesports,16,MIBR,8,Inferno,ESL Pro League Season 9 Finals,mousesports,8
2019-06-18,Luminosity,7,HellRaisers,16,Mirage,ESL Pro League Season 9 Finals,HellRaisers,9
2019-06-18,TYLOO,12,FaZe,16,Vertigo,ESL Pro League Season 9 Finals,FaZe,4
2019-06-18,North,16,Liquid,13,Dust2,ESL Pro League Season 9 Finals,North,3
2019-06-18,Heroic,16,DETONA,8,Dust2,ESL Pro League Season 9 Finals,Heroic,8
2019-06-18,Cloud9,9,Astralis,16,Inferno,ESL Pro League Season 9 Finals,Astralis,7
